,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,path
0,127,-86.52097629293344,64.71898190081666,37.405134872732326,18.0033906006687,8.935567203577893,2.344830562108382,-1.178274167318257,-3.5797805532279487,-7.573593894139916,-7.533296052744474,-4.138327924139263,-4.300583045061685,-8.367915505077288,-8.792092648803383,-3.1924339857802844,4.823824346750866,10.671007596079356,10.191260698177022,1.0751673544363616,-8.903184592421027,-12.017661716910569,-6.948152154838261,1.0340296695143438,3.821511001420561,2.377775212994916,0.7042539899128899,-1.369651106212922,-3.680494527217344,-7.452358345755624,-10.9462866719339,-9.911279909687808,-3.6797318408840543,2.4692780913963563,3.041091038109541,-0.6485703550019355,-2.7240352658714966,-5.737687232482327,-8.126667230404939,-4.948807832380413,-0.2322203137904307,-0.7301023383174188,-6.479346408651632,-8.749460929929622,-7.248848775089816,-5.0049358895192615,-2.6158545728441958,-1.137651197433546,0.9244362383679782,7.626661351378663,12.448662808292248,9.13719084087837,0.3340648809491632,-6.018788747028347,-7.437916637202865,-5.20883173735138,-1.6278965629902442,0.247726007338183,-1.2498629525158111,-2.111060744636078,-1.4087382093952712,-0.9982811966942348,-1.5846452685328394,-2.65509017454464,-3.20647745851308,-1.9046458240069248,0.0067986564089121,-0.3384960041961825,-4.306737316062898,-8.663395670909043,-7.423333198636834,-1.0600685449888012,2.992717028666409,2.406454238840447,0.560396231634048,-0.699327101493263,0.4455270399793711,0.6352076838555522,0.1214444746218161,-0.7420618443534566,-1.4470908272743528,0.0347397194869933,2.1419839319536016,1.0334593932731109,-0.3404665403423559,0.4228650968297083,1.896536133248749,1.7012035486241968,1.801574338579336,1.596594339913891,-1.3057934987633109,-4.6503581930710025,-5.316285584006684,-4.461511077185257,-2.556407049166696,-0.7687282811129071,0.2001032318862565,0.7961058294098051,2.0626076118287293,2.110555259185594,-0.0493030622012551,-1.2695930960841957,-0.6341200113823808,-0.3508596897684416,-1.337753133604606,-1.3551694610928815,-0.9883506121285868,-1.870754904010543,-2.8407935560057065,-1.9027786484426177,-0.8262620152922465,-0.4422526612420027,-0.1821251772671074,-0.2636464327388559,-0.5787418320921951,-1.094635166298366,-0.9047911620055284,0.1287940490026766,0.1690396822267519,-0.4580859801369216,0.2129998765453281,1.524335470084697,0.3124764791336178,-0.8210680986430504,-0.1335048787252448,0.7539552720264227,0.4403708209304909,0.3593729101136459,0.3847383973011932,117.45383522727272,65.66666666666667,musicData/2021/Doja Cat - Kiss Me More (feat. SZA).mp3
1,928,-545.1721801757812,178.96897888183594,62.02399826049805,0.6210918426513672,-2.6961264610290527,-0.3409824669361114,-8.197422981262207,-15.804790496826172,-18.50613784790039,-14.459619522094728,-5.651517391204834,-2.93141770362854,-10.105108261108398,-17.068281173706055,-14.609590530395508,-3.850086927413941,8.164032936096191,14.94835090637207,16.035024642944336,15.032482147216797,13.270689010620115,8.979865074157715,0.8040775060653687,-8.983894348144531,-14.390722274780272,-10.805222511291504,-3.249999523162842,-3.1238913536071777,-12.775107383728027,-19.647727966308597,-12.248271942138672,1.4356181621551514,3.155379056930542,-5.71522331237793,-6.681589126586914,-1.101859211921692,-6.435666084289551,-13.477523803710938,0.3622776865959167,20.792579650878903,17.924768447875977,-0.4265579283237457,-8.60731315612793,-7.205960750579834,-5.668763160705566,-0.7780318260192871,3.521639823913574,-2.2294392585754395,-8.631362915039062,-1.8882817029953003,8.029211044311523,5.208298683166504,-6.799631595611572,-15.01844882965088,-13.659441947937012,-5.316108703613281,2.769572496414185,4.871572017669678,2.781139612197876,2.4286184310913086,4.685910224914551,5.190220355987549,0.2062723487615585,-7.127607345581055,-8.123080253601074,-0.0087052276358008,8.164705276489258,6.168749809265137,-3.3787713050842285,-8.285496711730957,-3.5883219242095947,1.9228554964065552,0.6105887293815613,-3.7528796195983887,-5.865779876708984,-6.812747001647949,-4.641040802001953,3.4867143630981445,8.228918075561523,1.8785552978515625,-3.911673069000244,0.9529750347137452,5.9164323806762695,2.380688428878784,-1.0385860204696655,0.3597766160964966,0.0113024348393082,-2.1864585876464844,-1.3940056562423706,0.5200476050376892,0.2343652695417404,-0.7397737503051758,-1.6928476095199585,-2.9319069385528564,-2.157405376434326,0.383273035287857,1.289169430732727,0.5967907309532166,1.0827419757843018,2.6037533283233643,2.8680922985076904,1.2133241891860962,-1.30011248588562,-2.498451471328736,-1.394432783126831,-0.004904534202069,-0.230447307229042,-1.0412280559539795,-0.9021247029304504,-0.3058851361274719,-0.2881378531455993,-0.2784830033779144,0.8190523982048035,1.7947750091552734,0.3432965576648712,-1.6371883153915403,-0.203860267996788,2.571243524551392,2.03124475479126,-0.2066455483436584,-0.6274965405464172,-0.3318126499652862,-0.4579750597476959,-0.2219903320074081,-0.4570773243904114,-1.80536949634552,-1.938222050666809,-0.6791492700576782,151.99908088235293,112.0,musicData/2020/Billie Eilish - lovely (with Khalid).mp3
2,739,-309.6428527832031,149.75852966308594,9.36471939086914,30.197513580322266,-29.12301254272461,6.974481105804443,-19.12104034423828,-17.84593391418457,-12.421899795532228,-14.615570068359377,-15.11239528656006,-3.7479405403137207,2.871798515319824,9.2884521484375,-8.723502159118652,2.3452210426330566,-0.7055754661560059,-3.0574584007263184,-1.4252705574035645,-1.8750593662261963,-3.63864016532898,4.442806720733643,8.261350631713867,0.2960505485534668,2.988218307495117,2.605214357376098,5.66781759262085,-1.5633586645126345,2.096306085586548,5.3239426612854,6.7183613777160645,3.803846120834351,-0.2744702398777008,2.243050336837769,0.2591005861759186,-0.2725856602191925,3.746172189712525,0.5812392234802246,-3.0106492042541504,-2.3678715229034424,-1.5476986169815063,-1.839754939079285,1.5916023254394531,2.823060750961304,0.3621926009654999,1.928877711296081,2.825409412384033,2.128091812133789,6.996211051940918,3.552265882492065,-5.783271789550781,-6.712327480316162,-4.945133686065674,-2.48179030418396,-1.715017318725586,-3.3271005153656006,-2.5623552799224854,-0.5510958433151245,0.6649841666221619,1.2444264888763428,-0.1469310224056244,-0.4062073826789856,-1.0452256202697754,0.2303772419691085,1.4263629913330078,-2.310764789581299,-2.751228094100952,-4.468497276306152,-0.1665531992912292,4.69387674331665,1.9067070484161377,2.0181896686553955,-0.4749661684036255,-0.0061643454246222,0.3545114398002624,-0.1576128304004669,1.4251160621643066,-0.0610862746834754,-2.166124105453491,-0.9843304753303528,1.6972264051437378,4.001150608062744,2.113888502120972,1.321113348007202,1.094283938407898,0.307475745677948,-2.213344097137451,-2.130445718765259,-0.7708815932273865,-1.5611449480056765,-1.7623196840286257,-0.2209848165512085,1.6975537538528442,1.3191795349121094,1.0231176614761353,-0.3767723441123962,0.711685061454773,-1.1629387140274048,-2.1307404041290283,-0.7497307658195496,0.1805449575185775,-0.8698410391807556,-0.5392318367958069,-0.1966437399387359,0.0691612511873245,0.2179208844900131,0.0362004786729812,-0.4653831422328949,-0.9118854999542236,-0.5024033784866333,-0.714555025100708,0.1598706990480423,0.0189235433936119,0.2777900099754333,0.2793068587779999,0.1299621611833572,-0.8959508538246155,0.4483686685562134,2.198852300643921,-0.4272634088993072,-1.7123295068740845,0.614818274974823,0.7785783410072327,0.6921821236610413,0.3685900866985321,0.6280076503753662,0.6372832655906677,0.4224496781826019,95.703125,49.333333333333336,musicData/2019/Ariana Grande - boyfriend (with Social House).mp3
3,278,-337.11328125,185.46176147460935,-37.86170959472656,-13.866876602172852,-15.03740119934082,4.576818466186523,-20.532468795776367,-11.17694091796875,-18.444957733154297,-14.278904914855955,-24.20914077758789,-26.429929733276367,-28.398855209350582,-10.870067596435549,-3.4353795051574707,-1.672801852226257,-1.8138002157211304,5.375984191894531,6.695724964141846,-0.9127045273780824,-8.268839836120605,-6.786409854888916,-8.501275062561035,-10.107203483581545,-8.894913673400879,-3.239874601364136,-2.313584327697754,-3.086761713027954,-0.3872548639774322,3.229453563690185,10.550552368164062,8.902731895446777,4.153513908386231,1.0597668886184692,3.8318991661071777,1.761029601097107,0.0714583024382591,1.206202268600464,6.646371841430664,5.783938884735107,2.713153600692749,1.5688737630844116,1.498466730117798,2.955036401748657,5.5639729499816895,2.8824822902679443,5.708475112915039,6.2298502922058105,-5.715525627136231,-13.8809814453125,-3.224804401397705,4.544425010681152,-5.137585163116455,-11.579355239868164,-6.757905006408691,-4.327402114868164,-3.6274564266204834,-0.1247789114713668,0.8889574408531189,3.622812509536743,4.924207210540772,1.3867709636688232,-4.343031883239746,-3.6754751205444336,0.6746631264686584,1.7928773164749146,-4.100835800170898,-4.426383018493652,7.744383811950684,11.987546920776367,1.8584539890289309,-4.269487380981445,-1.3058230876922607,1.4425112009048462,2.535040616989136,4.765631675720215,4.9018659591674805,3.265583276748657,1.563612699508667,0.0757279321551323,-2.687007427215576,-1.1475450992584229,0.7956842184066772,1.2305861711502075,0.9988399147987366,0.3038095533847809,-0.5918706059455872,-3.717552661895752,-3.594630241394043,-2.152097463607788,-1.4723461866378784,-2.095466136932373,-2.871556282043457,-2.7271482944488525,-1.5401922464370728,-1.3809469938278198,-2.388014316558838,-1.199679613113403,-2.464322805404663,-3.1120893955230717,-0.9285695552825928,1.245832443237305,1.7238142490386963,0.8890360593795776,1.0526175498962402,1.3904221057891846,0.408705860376358,-0.9710981845855712,0.1541315913200378,0.5748315453529358,0.659122884273529,0.0235782861709594,0.8512775897979736,0.6268876791000366,0.5685831308364868,1.0900518894195557,1.0185256004333496,-0.7647217512130737,-1.9955589771270752,0.5510078072547913,1.0428162813186646,0.4230765998363495,1.8491160869598389,3.011024475097656,1.9540079832077024,1.921262264251709,1.7325818538665771,0.5775814652442932,123.046875,28.666666666666668,musicData/2020/Lil Mosey - Blueberry Faygo.mp3
4,609,-275.46197509765625,86.71671295166016,-28.460208892822266,18.83112907409668,-6.816482067108154,9.927239418029783,14.312543869018556,0.2056255638599395,-15.655030250549316,2.38893985748291,-2.1397855281829834,2.924427032470703,-4.937659740447998,-0.701289713382721,-1.6810754537582395,-0.0144568812102079,-10.05288314819336,-1.103075623512268,-6.541484355926514,-6.790924549102783,-5.158057689666748,-1.1319804191589355,-0.4702920019626617,1.741180658340454,0.5421482920646667,1.945419788360596,2.993833065032959,-1.817566156387329,-5.956288814544678,-0.9271286725997924,0.4821768999099731,-0.9246148467063904,0.4739138185977936,0.2141281366348266,0.9079142808914183,1.1935884952545166,1.1728835105895996,0.3083548843860626,0.6657775640487671,-0.4517866969108581,-1.233121633529663,-0.4633532166481018,-0.7403414249420166,-2.317295551300049,-2.497921705245972,-1.762247085571289,-0.2093949019908905,-0.1338143497705459,-0.741930365562439,-2.372556686401367,-1.582836389541626,-0.1928237974643707,-0.7607688307762146,-1.2891637086868286,-1.5261143445968628,-1.402474880218506,-1.2205415964126587,-0.8445980548858643,-0.7327535152435303,-1.418125033378601,-0.8926074504852295,-0.6408252716064453,-0.2532888650894165,0.5359711647033691,1.0446990728378296,0.7873393297195435,-0.0262602586299181,0.4003487825393677,1.5388444662094116,1.5890954732894895,0.1213971823453903,1.0559449195861816,1.0048329830169678,0.1107894480228424,0.3333802819252014,1.316847324371338,0.2132189273834228,-0.3266878426074981,0.9914728999137878,0.8061402440071106,-0.522110104560852,-0.7039186954498291,0.2537386417388916,0.1726944893598556,-0.056318137794733,0.3791888654232025,-0.310455173254013,-0.8897155523300171,0.3111676871776581,0.2069912850856781,-0.5025671720504761,0.057111769914627,-0.1511904150247573,-1.0813246965408323,-0.4222499430179596,-0.313821017742157,-0.9910008311271667,-0.8973965644836426,-0.8838532567024231,-0.853449285030365,-0.8194093704223633,-0.1887240707874298,0.0176198668777942,-0.2993598282337188,-0.1885275393724441,0.0434584394097328,-0.1859691888093948,-0.661224365234375,-0.3948345482349396,-0.0661375895142555,0.2964216470718384,0.2175427079200744,-0.1750126332044601,-0.0646169930696487,0.0481090918183326,0.0277532134205102,-0.1995453685522079,-0.2290319502353668,0.0093720508739352,0.187450110912323,0.1045018583536148,-0.2295420169830322,-0.2034897357225418,0.1615310609340667,-0.0587624609470367,-0.1463299393653869,-0.5828065276145935,-0.3772188127040863,103.359375,60.333333333333336,musicData/2020/Eminem - Godzilla (feat. Juice WRLD).mp3
5,420,-328.6244506835937,265.6883850097656,48.83358383178711,-56.86092758178711,-30.627944946289062,11.516509056091309,10.45878791809082,-4.556463718414307,-6.171806335449219,-0.7752790451049805,3.0514817237854004,4.61339807510376,3.689096450805664,0.8157674670219421,-2.8259403705596924,-5.736842155456543,-6.5255231857299805,-6.798212051391602,-8.778440475463867,-7.543896675109863,-0.3235390484333038,4.135876178741455,-0.4693299829959869,-5.931036949157715,-6.176316738128662,-5.533078193664551,-5.189370155334473,-3.34675669670105,-6.383937358856201,-15.591575622558594,-16.974191665649414,-4.306958198547363,8.316793441772461,10.5599946975708,7.478231430053711,3.0133371353149414,-3.403921365737915,-8.440214157104492,-10.372827529907228,-10.957803726196287,-6.432406425476074,3.22412109375,4.8205671310424805,-5.134689331054688,-8.522342681884766,0.4846410751342773,2.1766419410705566,-9.32470703125,-12.494840621948242,1.0323293209075928,12.50222396850586,10.134882926940918,2.613231420516968,-1.7134860754013062,-2.678814172744751,-1.3256280422210691,-0.3555326461791992,-2.633263111114502,-5.371526718139648,-5.461217403411865,-5.3615336418151855,-6.045571804046631,-4.63128662109375,-1.99994695186615,-1.1320888996124268,-0.8035647869110107,-0.091183416545391,-0.399174690246582,0.2364483773708343,2.574105978012085,0.2956599295139313,-7.144992828369141,-8.539419174194336,-0.9243478775024414,3.298648834228516,-0.7428433895111084,-3.4269630908966064,-1.2378885746002195,-0.8840109705924988,-3.1547417640686035,-3.408565044403076,-2.76261305809021,-3.8862154483795166,-4.468357563018799,-3.2629544734954834,-2.1370837688446045,-1.0023527145385742,0.0068015684373676,-1.7131009101867676,-4.779874324798584,-4.544634342193604,-2.257016181945801,-2.2582428455352783,-2.8270199298858643,-1.104028344154358,-0.3966890275478363,-3.06873083114624,-4.905991554260254,-2.9266648292541504,0.1274109184741974,1.7554742097854614,2.388141870498657,2.604520797729492,2.6809160709381104,2.799224376678467,2.221188306808472,1.1708873510360718,1.31354820728302,2.158750057220459,1.3858128786087036,-0.4220023155212402,-0.875725269317627,-0.1629650294780731,0.5223941802978516,1.439966082572937,1.7173595428466797,-0.225814402103424,-2.3911428451538086,-1.643818736076355,0.4003130495548248,0.4012193977832794,-0.7517046928405762,-0.6816835403442383,-0.2497302442789077,-0.7751500010490417,-0.8980562090873718,0.3340703845024109,1.0667928457260132,0.0,52.66580136284632,musicData/2019/Post Malone - Better Now.mp3
6,1019,-247.13119506835935,136.7762908935547,28.516010284423828,42.42669677734375,21.034927368164062,17.124679565429688,7.407173156738281,14.24673557281494,5.824405670166016,7.090604782104492,3.169121265411377,5.28498125076294,0.2999035120010376,3.807986259460449,0.3436592221260071,1.2542357444763184,-3.3870689868927,-3.0849194526672363,-4.3027119636535645,-0.0220512971282005,-1.2885154485702517,2.1642441749572754,-0.9289750456809998,0.5105631351470947,-1.5445570945739746,-1.1366158723831177,-2.272968292236328,-1.3876293897628784,-2.517051696777344,-0.8204783797264099,-0.8867179751396179,-1.884025812149048,-2.525106191635132,-1.0417543649673462,-2.633965015411377,-2.91936469078064,-3.7860801219940186,-3.065480947494507,-2.171555757522583,-4.038097858428955,-4.7772979736328125,-3.6506948471069336,-1.390173077583313,0.4135018587112427,1.532097339630127,0.6568758487701416,-0.6466819047927856,-4.201995372772217,-6.096667766571045,-4.764328002929688,-1.8982797861099243,-2.7805988788604736,-4.410160064697266,-3.976062536239624,-3.198307037353516,-2.8725647926330566,-1.316638469696045,-1.342858076095581,-2.8211166858673096,-3.641874313354492,-2.7966766357421875,-1.2243320941925049,-2.328991174697876,-2.959341049194336,-3.038338422775269,-1.0272823572158811,0.306235134601593,-0.6628711819648743,-3.0299856662750244,-4.136168956756592,-2.987464904785156,-0.8213496804237366,-1.394506573677063,-2.611421585083008,-2.527495622634888,-1.2852134704589844,-0.4086966514587402,-2.1457314491271973,-2.4328773021698,-0.9088329672813416,-0.1888865828514099,-2.13888955116272,-3.5746102333068848,-4.440807342529297,-2.941314697265625,-1.036984086036682,1.2457152605056765,3.226245880126953,4.008476734161377,3.223945140838623,1.744436264038086,-0.0477964840829372,-0.2737071812152862,-0.6148391962051392,-0.5754213333129883,0.3323530256748199,0.235109657049179,-1.2439894676208496,-0.724091649055481,-0.6352857351303101,-0.0563926100730896,-0.1466259807348251,-0.1533759236335754,-0.4570505917072296,-0.4168422222137451,-0.1367372125387191,-0.2842220962047577,-0.6409637331962585,-1.517442226409912,-1.2919840812683103,-0.1995361894369125,0.2922844886779785,-0.0426586456596851,-0.0359855219721794,-0.334210067987442,-0.624660313129425,-0.5998181700706482,0.3262474238872528,0.4889712035655975,-0.6987091302871704,-1.2196844816207886,0.0321161262691021,0.4517215490341186,0.02415082603693,-0.099599078297615,-0.2797503769397735,0.0711763650178909,0.3468421995639801,86.1328125,58.333333333333336,musicData/2019/Taylor Swift - You Need To Calm Down.mp3
7,1134,-260.163818359375,116.31173706054688,29.88680458068848,36.25656509399414,13.7940092086792,28.784822463989254,-0.3404070436954498,14.745560646057127,-6.923379421234131,4.525167942047119,-12.314865112304688,13.559045791625977,-10.780953407287598,-1.07604718208313,-6.572797775268555,-5.11138916015625,-14.962668418884276,-2.735395908355713,-9.317627906799316,-2.887738943099976,-1.596200942993164,8.036849021911621,-7.5482964515686035,-5.795924663543701,-6.928988933563232,-5.38239860534668,-3.4720451831817627,1.9514678716659544,-2.72851300239563,-5.831364631652832,-7.667196750640869,-5.589123725891113,-1.6369233131408691,1.7212491035461426,-5.562962055206299,-10.272958755493164,-8.074808120727539,-10.140110969543455,-7.195582389831543,-4.61681604385376,-5.753070831298828,-4.78972053527832,-2.560898542404175,-6.028797626495361,-5.986484050750732,-8.311041831970215,-5.632097244262695,-2.018119096755981,7.409076690673828,-0.1944877058267593,-12.17576026916504,-6.518716335296631,-1.327535629272461,-1.177890658378601,-2.569533109664917,-6.843328475952148,-9.559039115905762,-8.565346717834473,-6.443935871124268,-5.524324893951416,-3.754426240921021,2.791714191436768,2.001737117767334,1.3793673515319824,3.54878830909729,-1.7785590887069702,-6.3633317947387695,-2.603429317474365,0.0653695911169052,-6.360285758972168,-7.938363075256348,3.3062047958374023,11.324840545654297,11.816658020019531,10.870381355285645,3.375758647918701,-1.529078722000122,-2.3032386302948,-1.7677234411239624,2.991213321685791,5.1325531005859375,0.0845191925764083,0.6759941577911377,1.01898992061615,-0.438828557729721,1.228971242904663,-1.0022763013839722,-1.67837655544281,-1.3642525672912598,-0.0478483363986015,1.1200244426727295,1.1060949563980105,0.1169981136918068,-0.7662898898124695,-2.179659843444824,0.402302473783493,1.803224802017212,-1.6823909282684326,-2.435987710952759,0.6769930124282837,0.0352498553693294,0.6150064468383789,3.005847930908203,1.2115745544433594,0.6586261987686157,-0.8971655964851379,0.5375752449035645,1.3186219930648804,-0.6840860843658447,1.436509132385254,1.3109509944915771,1.932089924812317,0.2594099044799804,-1.5739082098007202,-1.5343122482299805,-0.7650978565216064,0.8140676021575928,-0.5530529022216797,-1.0139949321746826,0.2961409986019134,-0.7115288376808167,0.6988328099250793,-0.1804869472980499,-0.6705078482627869,-1.2752288579940796,-1.4273756742477417,-1.087633728981018,-2.0410282611846924,83.35433467741936,49.0,musicData/2019/Sam Smith - How Do You Sleep.mp3
8,828,-356.72296142578125,178.33328247070312,21.30765724182129,14.64357566833496,37.98914337158203,21.35102844238281,1.487401008605957,7.062257289886475,20.174633026123047,9.662668228149414,0.2574729323387146,8.40273666381836,11.99419116973877,6.6043477058410645,5.168153762817383,6.925395965576172,5.748215675354004,2.091010093688965,-0.577846109867096,0.1089231744408607,-0.9294514656066896,-4.012160778045654,-0.0730914175510406,4.707995414733887,1.3564778566360474,-0.1759132146835327,4.422482013702393,6.8313984870910645,3.3287293910980225,-0.0205697026103734,3.4758641719818115,6.024990558624268,0.713566243648529,-4.195595741271973,-5.511084079742432,-6.444303035736084,-2.2564797401428223,5.959126949310303,4.466115951538086,-4.058997631072998,-4.6541924476623535,-1.7995539903640747,-3.7320942878723145,-5.288452625274658,-2.4004018306732178,-0.1624217331409454,-2.101325750350952,-0.7137014865875244,2.1898560523986816,-4.88475227355957,-10.231846809387209,-2.281395435333252,3.89843225479126,-0.0197331607341766,-5.637686252593994,-5.147572994232178,-0.643810510635376,-2.2241177558898926,-7.598567008972168,-5.660207271575928,0.9743413329124452,2.255157709121704,-1.1439579725265503,-2.333626508712769,-1.8212541341781616,-3.719361066818237,-6.472269535064697,-4.075078964233398,0.3678129911422729,-1.8616636991500852,-4.930711269378662,-2.7330050468444824,-1.7995778322219849,-3.468239545822144,-3.3726935386657715,-2.1585512161254883,-3.056490182876587,-5.3380045890808105,-4.179022312164307,-0.7147507071495056,-0.824846088886261,-2.368732213973999,-1.6517363786697388,-1.3431713581085205,-2.072256326675415,-1.7717840671539309,-2.195220470428467,-4.251536846160889,-3.8129687309265137,-1.3448060750961304,-0.8349325060844421,-1.6720178127288818,-2.0623764991760254,-0.7840313911437988,0.5190188884735107,0.4589996039867401,0.7993559837341309,1.463119387626648,2.3460726737976074,2.4316537380218506,0.2684988379478454,-1.1847139596939087,-0.3629375994205475,0.3300755620002746,0.2296922355890274,0.0202723331749439,-0.2349087297916412,0.4955798685550689,1.9825459718704224,2.368309259414673,1.525553822517395,0.7335197925567627,0.2317462861537933,-0.1971461474895477,-0.2535925805568695,-0.1005833372473716,0.344937115907669,0.4081213772296905,-0.1495104730129242,0.2301105856895446,1.0846036672592163,1.1871618032455444,0.6805779337882996,0.1177931576967239,-0.1480259001255035,-0.1160446181893348,-0.1064008474349975,-0.3074910044670105,92.28515625,79.42857142857143,musicData/2019/Bad Bunny - MIA (feat. Drake).mp3
9,80,-506.7566223144531,115.99424743652344,61.71540451049805,32.07607650756836,22.652324676513672,17.296281814575195,15.830440521240234,16.41354751586914,13.404546737670898,8.086874961853027,3.310823440551758,-0.3218971192836761,-2.201498746871948,-2.439625024795532,-2.502988815307617,-2.490303039550781,-2.5290706157684326,-2.700661420822144,-3.0237183570861816,-3.1860313415527344,-3.396993398666382,-3.1333703994750977,-2.287856101989746,-1.4590102434158323,-1.2029770612716677,-0.7974634170532227,-0.2422083914279937,0.0984321609139442,0.3572298586368561,0.5723377466201782,0.3630701899528503,0.2912844121456146,0.6085720658302307,0.8832429647445679,0.9633087515830994,0.575798511505127,-0.7148123979568481,-2.264885187149048,-3.38183069229126,-3.9663217067718506,-3.672926187515259,-2.815408229827881,-2.572361707687378,-2.8373794555664062,-2.643179178237915,-2.22095799446106,-2.0716593265533447,-1.8567099571228027,-1.5342168807983398,-1.5546119213104248,-1.805863380432129,-1.9097256660461424,-1.805004358291626,-1.4667867422103882,-1.013336181640625,-0.8340036273002625,-0.8474185466766357,-0.64740389585495,-0.4384538233280182,-0.5332242250442505,-0.5873559713363647,-0.4208782315254211,-0.4632665812969208,-0.8429526090621948,-1.1390756368637085,-1.1106420755386353,-0.9671878218650818,-0.9142465591430664,-0.8274816274642944,-0.5610535740852356,-0.2801830470561981,-0.1427631378173828,-0.0342423804104328,0.0835110321640968,0.0350556299090385,-0.1835815161466598,-0.3683923482894897,-0.4664459824562073,-0.5277107954025269,-0.4994150698184967,-0.4513050317764282,-0.5718943476676941,-0.6754888892173767,-0.4249870777130127,-0.0189739372581243,0.1927031576633453,0.2962239682674408,0.3766542971134186,0.2860852777957916,0.0461226813495159,-0.2018658518791198,-0.385664165019989,-0.4263551533222198,-0.4082025587558746,-0.5167362093925476,-0.6033841371536255,-0.436193585395813,-0.1795424818992614,-0.0037673069164156,0.2578756213188171,0.5422617793083191,0.4410419464111328,-0.1020445302128791,-0.6770808696746826,-0.9371652603149414,-0.8617980480194092,-0.6927052140235901,-0.6437150239944458,-0.6271598935127258,-0.5312185883522034,-0.4893298149108886,-0.5076289176940918,-0.3796391189098358,-0.0877877324819564,0.1924989074468612,0.3165425658226013,0.3040724694728851,0.3540451526641845,0.4767687618732452,0.3783948719501495,0.0353335514664649,-0.2043863832950592,-0.1641686260700225,0.0709173083305358,0.3284597396850586,0.4095522463321686,0.2953483462333679,0.1353758126497268,112.34714673913044,52.4,musicData/2021/Olivia Rodrigo - good 4 u.mp3
